id,lat,lon,timestamp,source_url,license,sponsor,country,application_number,brand,generic,route,dosage_form,pharm_class,marketing_status,submission_type
ANDA062798,NaN,NaN,1995-12-11T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=062798,openFDA-public,ISTITUTO BIO ITA SPA,??,ANDA062798,OXACILLIN SODIUM,OXACILLIN SODIUM,INJECTION,INJECTABLE,,Discontinued,ORIG
ANDA064063,40.4862,-74.4518,1994-07-25T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=064063,openFDA-public,BAUSCH AND LOMB,US,ANDA064063,NEOMYCIN AND POLYMYXIN B SULFATES AND DEXAMETHASONE,DEXAMETHASONE,OPHTHALMIC,OINTMENT,Corticosteroid [EPC],Prescription,ORIG
ANDA065190,NaN,NaN,2020-03-19T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=065190,openFDA-public,ANI PHARMS,??,ANDA065190,CEFUROXIME AXETIL,CEFUROXIME AXETIL,ORAL,TABLET,,Discontinued,SUPPL
ANDA075406,NaN,NaN,2017-07-19T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=075406,openFDA-public,WATSON LABS,??,ANDA075406,OGESTREL 0.5/50-21,ETHINYL ESTRADIOL,ORAL-21,TABLET,,Discontinued,SUPPL
ANDA075695,NaN,NaN,2016-12-16T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=075695,openFDA-public,BAXTER HLTHCARE CORP,??,ANDA075695,BUTORPHANOL TARTRATE PRESERVATIVE FREE,BUTORPHANOL TARTRATE,INJECTION,INJECTABLE,,Discontinued,SUPPL
ANDA075981,NaN,NaN,2023-10-19T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=075981,openFDA-public,APOTEX,??,ANDA075981,TRAMADOL HYDROCHLORIDE,TRAMADOL HYDROCHLORIDE,ORAL,TABLET,,Discontinued,SUPPL
ANDA070891,NaN,NaN,1996-02-28T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=070891,openFDA-public,LUITPOLD,??,ANDA070891,BRETYLIUM TOSYLATE,BRETYLIUM TOSYLATE,INJECTION,INJECTABLE,,Discontinued,SUPPL
ANDA071211,NaN,NaN,2000-01-06T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=071211,openFDA-public,CHARTWELL RX,??,ANDA071211,HALOPERIDOL,HALOPERIDOL,ORAL,TABLET,,Prescription,SUPPL
ANDA071583,NaN,NaN,1987-10-13T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=071583,openFDA-public,HOSPIRA,??,ANDA071583,DIAZEPAM,DIAZEPAM,INJECTION,INJECTABLE,Benzodiazepine [EPC],Prescription,ORIG
ANDA071976,NaN,NaN,2014-12-09T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=071976,openFDA-public,IMPAX LABS INC,??,ANDA071976,PROPRANOLOL HYDROCHLORIDE,PROPRANOLOL HYDROCHLORIDE,ORAL,TABLET,,Prescription,SUPPL
ANDA072409,NaN,NaN,1992-04-16T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=072409,openFDA-public,CHASE LABS NJ,??,ANDA072409,NIFEDIPINE,NIFEDIPINE,ORAL,CAPSULE,,Discontinued,SUPPL
ANDA074120,32.0853,34.7818,1999-03-23T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=074120,openFDA-public,TEVA PHARMS,IL,ANDA074120,ATENOLOL,ATENOLOL,ORAL,TABLET,,Discontinued,SUPPL
ANDA074459,32.0853,34.7818,1999-03-23T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=074459,openFDA-public,TEVA PHARMS,IL,ANDA074459,DICLOFENAC SODIUM,DICLOFENAC SODIUM,ORAL,"TABLET, DELAYED RELEASE",,Discontinued,SUPPL
ANDA074778,40.4862,-74.4518,2000-04-28T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=074778,openFDA-public,BAUSCH AND LOMB,US,ANDA074778,TIMOLOL MALEATE,TIMOLOL MALEATE,OPHTHALMIC,SOLUTION/DROPS,,Discontinued,SUPPL
ANDA075100,NaN,NaN,1998-12-10T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=075100,openFDA-public,LEK PHARM,??,ANDA075100,BROMOCRIPTINE MESYLATE,BROMOCRIPTINE MESYLATE,ORAL,CAPSULE,,Discontinued,ORIG
ANDA076356,40.0094,-75.238,2024-03-04T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=076356,openFDA-public,TEVA PHARMS USA,US,ANDA076356,CLARAVIS,ISOTRETINOIN,ORAL,CAPSULE,Retinoid [EPC],Prescription,SUPPL
ANDA080750,35.6895,139.6917,1989-10-13T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=080750,openFDA-public,ASTELLAS,JP,ANDA080750,ARISTOCORT,TRIAMCINOLONE ACETONIDE,TOPICAL,OINTMENT,,Discontinued,SUPPL
ANDA083128,NaN,NaN,1999-02-02T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=083128,openFDA-public,WATSON LABS,??,ANDA083128,HYDROCORTISONE ACETATE,HYDROCORTISONE ACETATE,INJECTION,INJECTABLE,,Discontinued,SUPPL
ANDA083733,NaN,NaN,1979-01-23T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=083733,openFDA-public,BEL MAR,??,ANDA083733,PYRIDAMAL 100,CHLORPHENIRAMINE MALEATE,INJECTION,INJECTABLE,,Discontinued,ORIG
ANDA076911,19.076,72.8777,2004-09-29T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=076911,openFDA-public,SUN PHARM INDS LTD,IN,ANDA076911,CLORAZEPATE DIPOTASSIUM,CLORAZEPATE DIPOTASSIUM,ORAL,TABLET,,Discontinued,ORIG
ANDA077211,NaN,NaN,2005-06-29T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=077211,openFDA-public,RANBAXY LABS LTD,??,ANDA077211,METFORMIN HYDROCHLORIDE,METFORMIN HYDROCHLORIDE,ORAL,"TABLET, EXTENDED RELEASE",,Discontinued,ORIG
ANDA076635,19.076,72.8777,2021-06-03T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=076635,openFDA-public,SUN PHARM INDS LTD,IN,ANDA076635,FENOFIBRATE,FENOFIBRATE,ORAL,TABLET,,Discontinued,SUPPL
ANDA077519,32.0853,34.7818,2021-03-31T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=077519,openFDA-public,TEVA PHARMS,IL,ANDA077519,BUDESONIDE,BUDESONIDE,INHALATION,SUSPENSION,Corticosteroid [EPC],Prescription,SUPPL
ANDA077812,17.385,78.4867,2006-08-28T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=077812,openFDA-public,AUROBINDO PHARMA,IN,ANDA077812,CITALOPRAM HYDROBROMIDE,CITALOPRAM HYDROBROMIDE,ORAL,SOLUTION,,Prescription,ORIG
ANDA078112,17.385,78.4867,2011-12-27T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=078112,openFDA-public,AUROBINDO PHARMA,IN,ANDA078112,DIDANOSINE,DIDANOSINE,ORAL,FOR SOLUTION,,Discontinued,SUPPL
NDA017710,NaN,NaN,1988-03-04T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017710,openFDA-public,DISTA,??,NDA017710,NALFON,FENOPROFEN CALCIUM,ORAL,TABLET,,Discontinued,SUPPL
ANDA078703,NaN,NaN,2019-03-22T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=078703,openFDA-public,ADARE PHARMS INC,??,ANDA078703,PROPRANOLOL HYDROCHLORIDE,PROPRANOLOL HYDROCHLORIDE,ORAL,"CAPSULE, EXTENDED RELEASE",,Prescription,SUPPL
NDA017831,NaN,NaN,1983-01-11T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017831,openFDA-public,APIL,??,NDA017831,DIDRONEL,ETIDRONATE DISODIUM,ORAL,TABLET,,Discontinued,SUPPL
ANDA080212,NaN,NaN,1995-06-23T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=080212,openFDA-public,HIKMA INTL PHARMS,??,ANDA080212,ISONIAZID,ISONIAZID,ORAL,TABLET,,Discontinued,SUPPL
ANDA090317,NaN,NaN,2010-04-19T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=090317,openFDA-public,ONESOURCE SPECIALTY,??,ANDA090317,METOPROLOL TARTRATE,METOPROLOL TARTRATE,INJECTION,INJECTABLE,,Discontinued,ORIG
ANDA084323,40.089,-80.7137,1982-02-03T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=084323,openFDA-public,MYLAN,US,ANDA084323,METHOCARBAMOL,METHOCARBAMOL,ORAL,TABLET,,Discontinued,SUPPL
ANDA084779,NaN,NaN,1999-02-02T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=084779,openFDA-public,WATSON LABS,??,ANDA084779,ORPHENADRINE CITRATE,ORPHENADRINE CITRATE,INJECTION,INJECTABLE,,Prescription,SUPPL
ANDA085253,NaN,NaN,1984-04-06T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=085253,openFDA-public,ABC HOLDING,??,ANDA085253,MECLIZINE HYDROCHLORIDE,MECLIZINE HYDROCHLORIDE,ORAL,TABLET,,Discontinued,SUPPL
ANDA085752,NaN,NaN,1988-11-02T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=085752,openFDA-public,KV PHARM,??,ANDA085752,CHLORPROMAZINE HYDROCHLORIDE,CHLORPROMAZINE HYDROCHLORIDE,ORAL,TABLET,,Discontinued,SUPPL
ANDA087353,NaN,NaN,1981-06-26T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=087353,openFDA-public,ANI PHARMS,??,ANDA087353,CHLORPROPAMIDE,CHLORPROPAMIDE,ORAL,TABLET,,Discontinued,ORIG
ANDA086159,NaN,NaN,1982-02-09T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=086159,openFDA-public,WATSON LABS,??,ANDA086159,METHYLPREDNISOLONE,METHYLPREDNISOLONE,ORAL,TABLET,,Discontinued,ORIG
ANDA086835,NaN,NaN,1985-07-25T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=086835,openFDA-public,SCHERING,??,ANDA086835,POLARAMINE,DEXCHLORPHENIRAMINE MALEATE,ORAL,TABLET,,Discontinued,SUPPL
ANDA087736,NaN,NaN,1992-07-29T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=087736,openFDA-public,HIKMA INTL PHARMS,??,ANDA087736,CHLOROTHIAZIDE,CHLOROTHIAZIDE,ORAL,TABLET,,Discontinued,SUPPL
ANDA088400,50.0782,8.5667,2007-08-08T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=088400,openFDA-public,FRESENIUS KABI USA,DE,ANDA088400,STERILE WATER FOR INJECTION IN PLASTIC CONTAINER,STERILE WATER FOR INJECTION,N/A,LIQUID,,Prescription,SUPPL
ANDA088724,NaN,NaN,1987-11-17T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=088724,openFDA-public,WATSON LABS,??,ANDA088724,METHYCLOTHIAZIDE,METHYCLOTHIAZIDE,ORAL,TABLET,,Discontinued,SUPPL
ANDA089069,NaN,NaN,1991-08-13T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=089069,openFDA-public,HOSPIRA,??,ANDA089069,PROCAINAMIDE HYDROCHLORIDE,PROCAINAMIDE HYDROCHLORIDE,INJECTION,INJECTABLE,,Prescription,SUPPL
ANDA203021,NaN,NaN,2012-05-22T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=203021,openFDA-public,APOTEX INC,??,ANDA203021,NEVIRAPINE,NEVIRAPINE,ORAL,TABLET,,Discontinued,ORIG
ANDA203413,NaN,NaN,2022-02-08T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=203413,openFDA-public,PH HEALTH,??,ANDA203413,CYCLAFEM 0.5/35,ETHINYL ESTRADIOL,ORAL-28,TABLET,,Discontinued,SUPPL
ANDA203804,NaN,NaN,2018-07-27T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=203804,openFDA-public,ENCUBE,??,ANDA203804,HYDROCORTISONE,HYDROCORTISONE,TOPICAL,LOTION,,Discontinued,ORIG
ANDA090641,NaN,NaN,2015-09-01T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=090641,openFDA-public,ONESOURCE SPECIALTY,??,ANDA090641,SUMATRIPTAN SUCCINATE,SUMATRIPTAN SUCCINATE,SUBCUTANEOUS,INJECTABLE,,Discontinued,SUPPL
ANDA090962,NaN,NaN,2026-03-10T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=090962,openFDA-public,P AND L,??,ANDA090962,ADAPALENE,ADAPALENE,TOPICAL,GEL,Retinoid [EPC],Over-the-counter,SUPPL
NDA018854,NaN,NaN,1997-10-21T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018854,openFDA-public,WATSON LABS,??,NDA018854,SULFAMETHOXAZOLE AND TRIMETHOPRIM DOUBLE STRENGTH,SULFAMETHOXAZOLE,ORAL,TABLET,,Discontinued,SUPPL
NDA018883,50.0782,8.5667,1990-01-24T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018883,openFDA-public,FRESENIUS MEDCL,DE,NDA018883,DELFLEX W/ DEXTROSE 2.5% LOW MAGNESIUM IN PLASTIC CONTAINER,CALCIUM CHLORIDE,INTRAPERITONEAL,SOLUTION,,Prescription,SUPPL
ANDA201157,NaN,NaN,2020-07-08T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=201157,openFDA-public,PHARM ASSOC,??,ANDA201157,LEVETIRACETAM,LEVETIRACETAM,ORAL,SOLUTION,,Prescription,SUPPL
ANDA200294,NaN,NaN,2012-12-28T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=200294,openFDA-public,EPIC PHARMA LLC,??,ANDA200294,MECLIZINE HYDROCHLORIDE,MECLIZINE HYDROCHLORIDE,ORAL,TABLET,,Prescription,SUPPL
ANDA201950,NaN,NaN,2013-09-12T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=201950,openFDA-public,APOTEX INC,??,ANDA201950,RASAGILINE MESYLATE,RASAGILINE MESYLATE,ORAL,TABLET,,Discontinued,ORIG
ANDA202323,NaN,NaN,2015-02-27T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202323,openFDA-public,ACCORD HLTHCARE,??,ANDA202323,CARBIDOPA AND LEVODOPA,CARBIDOPA,ORAL,"TABLET, EXTENDED RELEASE",Aromatic Amino Acid [EPC],Prescription,SUPPL
ANDA202675,17.385,78.4867,2018-10-30T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202675,openFDA-public,AUROBINDO PHARMA,IN,ANDA202675,GLYCOPYRROLATE,GLYCOPYRROLATE,ORAL,TABLET,,Prescription,ORIG
ANDA207655,17.385,78.4867,2023-04-19T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=207655,openFDA-public,AUROBINDO PHARMA,IN,ANDA207655,QUETIAPINE FUMARATE,QUETIAPINE FUMARATE,ORAL,"TABLET, EXTENDED RELEASE",,Prescription,SUPPL
ANDA208061,19.076,72.8777,2025-07-11T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=208061,openFDA-public,LUPIN LTD,IN,ANDA208061,TESTOSTERONE,TESTOSTERONE,TRANSDERMAL,"SOLUTION, METERED",Androgen [EPC],Prescription,SUPPL
ANDA208443,NaN,NaN,2024-01-16T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=208443,openFDA-public,ACTAVIS LABS FL,??,ANDA208443,FIDAXOMICIN,FIDAXOMICIN,ORAL,TABLET,Macrolide Antibacterial [EPC],Prescription,ORIG
ANDA204169,NaN,NaN,2019-11-06T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=204169,openFDA-public,MACLEODS PHARMS LTD,??,ANDA204169,TELMISARTAN AND HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,ORAL,TABLET,,Discontinued,SUPPL
ANDA204552,NaN,NaN,2023-08-29T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=204552,openFDA-public,CHARTWELL MOLECULAR,??,ANDA204552,ASPIRIN AND DIPYRIDAMOLE,ASPIRIN,ORAL,"CAPSULE, EXTENDED RELEASE",,Discontinued,SUPPL
NDA204914,40.089,-80.7137,2015-05-14T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=204914,openFDA-public,MYLAN LABS,US,NDA204914,LAMIVUDINE; ZIDOVUDINE,LAMIVUDINE,ORAL SUSPENSION,TABLET,,None (Tentative Approval),SUPPL
ANDA205342,NaN,NaN,2016-04-13T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=205342,openFDA-public,CHARTWELL RX,??,ANDA205342,FLURANDRENOLIDE,FLURANDRENOLIDE,TOPICAL,CREAM,,Discontinued,ORIG
ANDA205762,17.385,78.4867,2016-11-04T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=205762,openFDA-public,AUROBINDO PHARMA,IN,ANDA205762,TRI-LO-MILI,ETHINYL ESTRADIOL,ORAL-28,TABLET,,Prescription,ORIG
ANDA206100,NaN,NaN,2023-04-19T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=206100,openFDA-public,MACLEODS PHARMS LTD,??,ANDA206100,SEVELAMER CARBONATE,SEVELAMER CARBONATE,ORAL,TABLET,,Prescription,ORIG
ANDA206524,NaN,NaN,2018-05-04T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=206524,openFDA-public,SUNSHINE,??,ANDA206524,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,ORAL,TABLET,,Discontinued,ORIG
ANDA206922,NaN,NaN,2019-04-03T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=206922,openFDA-public,ACCORD HLTHCARE,??,ANDA206922,EPLERENONE,EPLERENONE,ORAL,TABLET,Aldosterone Antagonist [EPC],Prescription,SUPPL
ANDA207294,NaN,NaN,2024-11-21T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=207294,openFDA-public,MACLEODS PHARMS LTD,??,ANDA207294,CHOLESTYRAMINE,CHOLESTYRAMINE,ORAL,POWDER,Bile Acid Sequestrant [EPC],Prescription,ORIG
ANDA212258,NaN,NaN,2025-10-28T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=212258,openFDA-public,MACLEODS PHARMS LTD,??,ANDA212258,TICAGRELOR,TICAGRELOR,ORAL,TABLET,P2Y12 Platelet Inhibitor [EPC],Prescription,ORIG
ANDA212601,NaN,NaN,2022-01-04T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=212601,openFDA-public,ALEMBIC,??,ANDA212601,ENTACAPONE,ENTACAPONE,ORAL,TABLET,Catechol-O-Methyltransferase Inhibitor [EPC],Prescription,ORIG
ANDA212964,NaN,NaN,2023-07-11T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=212964,openFDA-public,EUGIA PHARMA SPECLTS,??,ANDA212964,,,,,,,ORIG
ANDA208797,NaN,NaN,2020-01-09T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=208797,openFDA-public,RISING,??,ANDA208797,PYRIDOSTIGMINE BROMIDE,PYRIDOSTIGMINE BROMIDE,ORAL,SYRUP,,Prescription,ORIG
ANDA209162,NaN,NaN,2024-11-12T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=209162,openFDA-public,IPCA LABS LTD,??,ANDA209162,CHLORTHALIDONE,CHLORTHALIDONE,ORAL,TABLET,,Prescription,ORIG
NDA209510,NaN,NaN,2022-09-14T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=209510,openFDA-public,ACACIA,??,NDA209510,BARHEMSYS,AMISULPRIDE,INTRAVENOUS,SOLUTION,Dopamine-2 Receptor Antagonist [EPC],Prescription,SUPPL
ANDA209851,NaN,NaN,2024-02-29T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=209851,openFDA-public,APOTEX,??,ANDA209851,PEMETREXED DISODIUM,PEMETREXED DISODIUM,INTRAVENOUS,POWDER,,Prescription,SUPPL
NDA020064,NaN,NaN,2013-09-06T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020064,openFDA-public,ALMATICA,??,NDA020064,MACROBID,NITROFURANTOIN,ORAL,CAPSULE,Nitrofuran Antibacterial [EPC],Prescription,SUPPL
NDA020101,39.7684,-86.1581,1996-04-01T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020101,openFDA-public,LILLY,US,NDA020101,PROZAC,FLUOXETINE HYDROCHLORIDE,ORAL,SOLUTION,,Discontinued,SUPPL
NDA210861,51.0339,6.9919,2022-11-23T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=210861,openFDA-public,BAYER HLTHCARE,DE,NDA210861,VITRAKVI,LAROTRECTINIB SULFATE,ORAL,CAPSULE,Kinase Inhibitor [EPC],Prescription,SUPPL
ANDA211212,NaN,NaN,2019-10-18T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=211212,openFDA-public,AMNEAL,??,ANDA211212,SIROLIMUS,SIROLIMUS,ORAL,SOLUTION,mTOR Inhibitor Immunosuppressant [EPC],Prescription,ORIG
ANDA211553,NaN,NaN,2019-05-01T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=211553,openFDA-public,MEDEFIL INC,??,ANDA211553,CALCIUM CHLORIDE 10%,CALCIUM CHLORIDE,INJECTION,INJECTABLE,,Prescription,ORIG
ANDA211871,NaN,NaN,2023-11-22T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=211871,openFDA-public,PADAGIS US,??,ANDA211871,PODOFILOX,PODOFILOX,TOPICAL,GEL,,Prescription,SUPPL
NDA217593,NaN,NaN,2025-04-22T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=217593,openFDA-public,NANJING DELOVA,??,NDA217593,QAMZOVA,MELOXICAM,INTRAVENOUS,SOLUTION,Nonsteroidal Anti-inflammatory Drug [EPC],Prescription,ORIG
ANDA218018,NaN,NaN,2024-07-01T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=218018,openFDA-public,ANNORA PHARMA,??,ANDA218018,DICYCLOMINE HYDROCHLORIDE,DICYCLOMINE HYDROCHLORIDE,ORAL,CAPSULE,,Prescription,ORIG
ANDA218519,NaN,NaN,2025-12-19T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=218519,openFDA-public,"FOSUN WANBANG (JIANGSU) PHARMACEUTICAL GROUP CO.,",??,ANDA218519,APIXABAN,APIXABAN,,TABLET,,None (Tentative Approval),ORIG
ANDA213356,NaN,NaN,2024-12-13T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=213356,openFDA-public,APOTEX,??,ANDA213356,METFORMIN HYDROCHLORIDE,METFORMIN HYDROCHLORIDE,ORAL,"TABLET, EXTENDED RELEASE",,Discontinued,SUPPL
NDA213721,NaN,NaN,2022-02-02T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=213721,openFDA-public,RIGEL PHARMS,??,NDA213721,GAVRETO,PRALSETINIB,ORAL,CAPSULE,Kinase Inhibitor [EPC],Prescription,SUPPL
ANDA214182,NaN,NaN,2023-02-24T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=214182,openFDA-public,BIOCON PHARMA,??,ANDA214182,EVEROLIMUS,EVEROLIMUS,ORAL,TABLET,Kinase Inhibitor [EPC],Prescription,SUPPL
NDA214566,NaN,NaN,2021-03-16T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=214566,openFDA-public,MACLEODS PHARMS LTD,??,NDA214566,DOLUTEGRAVIR SODIUM,DOLUTEGRAVIR SODIUM,ORAL SUSPENSION,TABLET,,None (Tentative Approval),ORIG
ANDA214992,NaN,NaN,2026-03-18T00:00:00Z,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=214992,openFDA-public,DEXCEL,??,ANDA214992,VIGABATRIN,VIGABATRIN,ORAL,FOR SOLUTION,,Discontinued,SUPPL
