id,lat,lon,timestamp,source_url,license,title,kind,description
wd-Q392541-treaty-of-san-francisco,38.8951,-77.0364,1951-09-08T00:00:00Z,https://www.wikidata.org/wiki/Q392541,CC-BY-SA-4.0,Treaty of San Francisco,treaty,"peace treaty between Japan and the Allied Powers of World War II, officially ending the American-led Allied Occupation of Japan."
wd-Q7445004-security-treaty-between-the-united-states-and-japan,38.8951,-77.0364,1951-09-08T00:00:00Z,https://www.wikidata.org/wiki/Q7445004,CC-BY-SA-4.0,Security Treaty Between the United States and Japan,treaty,Treaty signed in San Francisco dictating that Japan grant the United States the territorial means for it to establish a military presence in the Far East and prohibited other countries without the consent of the United States to do the same
wd-Q2862267-korean-armistice-agreement,37.9611088,126.6644669,1953-07-27T00:00:00Z,https://www.wikidata.org/wiki/Q2862267,CC-BY-SA-4.0,Korean Armistice Agreement,treaty,"armistice signed July 27, 1953 ending hostilities in Korean War"
wd-Q6108464-remon-eisenhower-treaty,38.8951,-77.0364,1955-01-25T00:00:00Z,https://www.wikidata.org/wiki/Q6108464,CC-BY-SA-4.0,Remon-Eisenhower Treaty,treaty,treaty signed between Panama and the United States of America
wd-Q138060282-southern-states-energy-compact,38.8951,-77.0364,1961-06-17T00:00:00Z,https://www.wikidata.org/wiki/Q138060282,CC-BY-SA-4.0,Southern States Energy Compact,treaty,interstate compact for economic development and conservation of energy facilities
wd-Q278960-partial-nuclear-test-ban-treaty,38.8951,-77.0364,1963-08-05T00:00:00Z,https://www.wikidata.org/wiki/Q278960,CC-BY-SA-4.0,Partial Nuclear Test Ban Treaty,treaty,1963 limited test ban treaty
wd-Q7972051-wmata,38.8951,-77.0364,1967-02-20T00:00:00Z,https://www.wikidata.org/wiki/Q7972051,CC-BY-SA-4.0,WMATA,treaty,"public transit authority serving the Washington, D.C. metropolitan area"
wd-Q138698051-national-guard-mutual-assistance-compact,38.8951,-77.0364,1968-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q138698051,CC-BY-SA-4.0,National Guard Mutual Assistance Compact,treaty,interstate compact for mutual military assistance
wd-Q11407885-agreement-between-japan-and-the-unitedstates-of-america-concerning-nanpo-shot,38.8951,-77.0364,1968-04-05T00:00:00Z,https://www.wikidata.org/wiki/Q11407885,CC-BY-SA-4.0,AGREEMENT BETWEEN JAPAN AND THE UNITEDSTATES OF AMERICA CONCERNING NANPO SHOTOAND OTHER ISLANDS,treaty,
wd-Q138060283-western-interstate-nuclear-compact,38.8951,-77.0364,1970-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q138060283,CC-BY-SA-4.0,Western Interstate Nuclear Compact,treaty,"interstate compact for cooperative effort in economic development, nuclear energy, and related fields"
wd-Q11553006-agreement-concerning-the-ryukyu-islands-and-the-daito-islands,38.8951,-77.0364,1971-06-17T00:00:00Z,https://www.wikidata.org/wiki/Q11553006,CC-BY-SA-4.0,Agreement concerning the Ryukyu Islands and the Daito Islands,treaty,agreement between Japan and the United States
wd-Q287422-anti-ballistic-missile-treaty,38.8951,-77.0364,1972-05-26T00:00:00Z,https://www.wikidata.org/wiki/Q287422,CC-BY-SA-4.0,Anti-Ballistic Missile Treaty,treaty,arms control treaty between the US and the USSR
wd-Q277343-torrijos-carter-treaties,38.8951,-77.0364,1977-09-07T00:00:00Z,https://www.wikidata.org/wiki/Q277343,CC-BY-SA-4.0,Torrijos–Carter Treaties,treaty,treaties signed by the United States and Panama in 1977
wd-Q2478583-compact-of-free-association,38.8951,-77.0364,1980-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q2478583,CC-BY-SA-4.0,Compact of Free Association,treaty,"international agreement between the United States and the Pacific Island nations of the Federated States of Micronesia, the Marshall Islands, and Palau"
wd-Q138060281-pacific-northwest-electric-power-planning-and-conservation-act,38.8951,-77.0364,1980-12-05T00:00:00Z,https://www.wikidata.org/wiki/Q138060281,CC-BY-SA-4.0,Pacific Northwest Electric Power Planning and Conservation Act,treaty,interstate compact for cost-effective energy conservation
wd-Q137757197-northwest-interstate-compact-on-low-level-radioactive-waste-management,38.8951,-77.0364,1981-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q137757197,CC-BY-SA-4.0,Northwest Interstate Compact on Low-Level Radioactive Waste Management,treaty,"regional compact for reduction, management and disposal of low-level radioactive wastes"
